320.50	6.0000	2.1776	0.45922	2915.2	4282.0	37.535	10.292	14.502	1411.4	-0.36284	9.4972
322.00	6.0000	2.1677	0.46132	2930.7	4303.8	37.602	10.295	14.504	1414.4	-0.36484	9.5265
323.50	6.0000	2.1579	0.46342	2946.3	4325.5	37.670	10.299	14.506	1417.4	-0.36681	9.5558
325.00	6.0000	2.1481	0.46552	2961.8	4347.3	37.737	10.302	14.508	1420.4	-0.36877	9.5850
326.50	6.0000	2.1385	0.46762	2977.3	4369.1	37.804	10.305	14.510	1423.4	-0.37070	9.6141
328.00	6.0000	2.1289	0.46972	2992.8	4390.8	37.870	10.308	14.513	1426.4	-0.37262	9.6432
329.50	6.0000	2.1195	0.47182	3008.3	4412.6	37.936	10.311	14.514	1429.4	-0.37452	9.6723
331.00	6.0000	2.1101	0.47391	3023.9	4434.4	38.002	10.314	14.516	1432.4	-0.37640	9.7013
332.50	6.0000	2.1008	0.47601	3039.4	4456.1	38.068	10.317	14.518	1435.4	-0.37827	9.7303
334.00	6.0000	2.0916	0.47811	3054.9	4477.9	38.133	10.320	14.520	1438.3	-0.38011	9.7593
335.50	6.0000	2.0824	0.48021	3070.5	4499.7	38.198	10.323	14.522	1441.3	-0.38194	9.7882
337.00	6.0000	2.0734	0.48230	3086.0	4521.5	38.263	10.326	14.523	1444.2	-0.38375	9.8171
338.50	6.0000	2.0644	0.48440	3101.6	4543.3	38.328	10.328	14.525	1447.2	-0.38554	9.8459
340.00	6.0000	2.0555	0.48650	3117.1	4565.1	38.392	10.331	14.527	1450.1	-0.38732	9.8747
341.50	6.0000	2.0467	0.48859	3132.7	4586.9	38.456	10.333	14.528	1453.1	-0.38908	9.9035
343.00	6.0000	2.0380	0.49069	3148.2	4608.6	38.520	10.336	14.529	1456.0	-0.39083	9.9322
344.50	6.0000	2.0293	0.49278	3163.8	4630.4	38.583	10.338	14.531	1459.0	-0.39256	9.9609
346.00	6.0000	2.0207	0.49488	3179.3	4652.2	38.646	10.340	14.532	1461.9	-0.39427	9.9895
347.50	6.0000	2.0122	0.49697	3194.9	4674.0	38.709	10.342	14.534	1464.8	-0.39597	10.018
349.00	6.0000	2.0037	0.49907	3210.5	4695.8	38.772	10.344	14.535	1467.7	-0.39765	10.047
350.50	6.0000	1.9954	0.50116	3226.0	4717.6	38.834	10.347	14.536	1470.6	-0.39931	10.075
352.00	6.0000	1.9870	0.50326	3241.6	4739.4	38.896	10.349	14.537	1473.5	-0.40096	10.104
353.50	6.0000	1.9788	0.50535	3257.2	4761.3	38.958	10.350	14.538	1476.4	-0.40260	10.132
355.00	6.0000	1.9706	0.50745	3272.8	4783.1	39.019	10.352	14.539	1479.3	-0.40422	10.161
356.50	6.0000	1.9625	0.50954	3288.3	4804.9	39.081	10.354	14.540	1482.2	-0.40583	10.189
358.00	6.0000	1.9545	0.51163	3303.9	4826.7	39.142	10.356	14.541	1485.1	-0.40742	10.217
359.50	6.0000	1.9466	0.51373	3319.5	4848.5	39.203	10.358	14.542	1488.0	-0.40900	10.246
361.00	6.0000	1.9387	0.51582	3335.1	4870.3	39.263	10.359	14.543	1490.9	-0.41056	10.274
